order_id,customer_id,product_id,order_date,quantity,total_price
4644,8701,144,2023-07-13 11:00:00,1,841.53
4645,5406,148,2023-07-13 12:00:00,4,5677.6
4646,7063,103,2023-07-13 13:00:00,2,2457.76
4647,1302,140,2023-07-13 14:00:00,4,1663.88
4648,538,148,2023-07-13 15:00:00,4,5677.6
4649,4039,132,2023-07-13 16:00:00,2,797.24
4650,582,114,2023-07-13 17:00:00,4,5662.08
4651,6131,150,2023-07-13 18:00:00,3,3417.12
4652,4168,107,2023-07-13 19:00:00,1,1701.12
4653,7928,142,2023-07-13 20:00:00,2,2361.06
4654,1149,136,2023-07-13 21:00:00,1,437.36
4655,350,119,2023-07-13 22:00:00,4,6086.04
4656,3445,103,2023-07-13 23:00:00,3,3686.6400000000003
4657,4523,128,2023-07-14 00:00:00,3,4144.89
4658,3298,113,2023-07-14 01:00:00,2,472.56
4659,4503,118,2023-07-14 02:00:00,2,2628.44
4660,6160,146,2023-07-14 03:00:00,3,5194.200000000001
4661,6465,110,2023-07-14 04:00:00,3,5905.38
4662,1683,129,2023-07-14 05:00:00,2,1231.76
4663,5128,106,2023-07-14 06:00:00,3,807.9300000000001
4664,7208,150,2023-07-14 07:00:00,2,2278.08
4665,5325,142,2023-07-14 08:00:00,4,4722.12
4666,7865,148,2023-07-14 09:00:00,4,5677.6
4667,3099,104,2023-07-14 10:00:00,1,826.46
4668,4311,148,2023-07-14 11:00:00,2,2838.8
4669,9860,114,2023-07-14 12:00:00,1,1415.52
4670,3688,134,2023-07-14 13:00:00,4,4462.44
4671,8632,146,2023-07-14 14:00:00,4,6925.6
4672,9761,131,2023-07-14 15:00:00,4,6719.72
4673,2307,134,2023-07-14 16:00:00,1,1115.61
4674,9895,130,2023-07-14 17:00:00,3,4496.01
4675,2132,115,2023-07-14 18:00:00,2,1503.5
4676,6730,133,2023-07-14 19:00:00,2,2922.02
4677,330,123,2023-07-14 20:00:00,4,7781.44
4678,7561,110,2023-07-14 21:00:00,1,1968.46
4679,6629,112,2023-07-14 22:00:00,2,2128.66
4680,4378,135,2023-07-14 23:00:00,2,1943.52
4681,8439,130,2023-07-15 00:00:00,3,4496.01
4682,8254,101,2023-07-15 01:00:00,2,1039.52
4683,1707,107,2023-07-15 02:00:00,4,6804.48
4684,8106,136,2023-07-15 03:00:00,2,874.72
4685,5771,122,2023-07-15 04:00:00,4,4638.72
4686,5857,139,2023-07-15 05:00:00,2,320.34
4687,8092,105,2023-07-15 06:00:00,2,2781.28
4688,2510,115,2023-07-15 07:00:00,2,1503.5
4689,9932,111,2023-07-15 08:00:00,4,1906.24
4690,8780,148,2023-07-15 09:00:00,2,2838.8
4691,5855,143,2023-07-15 10:00:00,2,2251.22
4692,909,109,2023-07-15 11:00:00,2,1344.66
4693,7919,137,2023-07-15 12:00:00,2,2776.2
4694,5277,143,2023-07-15 13:00:00,1,1125.61
4695,1544,108,2023-07-15 14:00:00,3,982.92
4696,8172,135,2023-07-15 15:00:00,1,971.76
4697,5649,124,2023-07-15 16:00:00,2,3522.68
4698,2769,102,2023-07-15 17:00:00,2,1457.46
4699,5394,113,2023-07-15 18:00:00,4,945.12
4700,1134,122,2023-07-15 19:00:00,3,3479.04
4701,7887,138,2023-07-15 20:00:00,2,2896.96
4702,7473,105,2023-07-15 21:00:00,4,5562.56
4703,9701,148,2023-07-15 22:00:00,4,5677.6
4704,8200,119,2023-07-15 23:00:00,1,1521.51
4705,6098,123,2023-07-16 00:00:00,1,1945.36
4706,4204,138,2023-07-16 01:00:00,1,1448.48
4707,128,116,2023-07-16 02:00:00,2,1556.56
4708,2183,104,2023-07-16 03:00:00,3,2479.38
4709,1664,149,2023-07-16 04:00:00,2,2832.78
4710,8896,133,2023-07-16 05:00:00,4,5844.04
4711,5078,145,2023-07-16 06:00:00,1,1082.69
4712,4121,138,2023-07-16 07:00:00,2,2896.96
4713,8520,113,2023-07-16 08:00:00,2,472.56
4714,3375,134,2023-07-16 09:00:00,1,1115.61
4715,1090,111,2023-07-16 10:00:00,4,1906.24
4716,8578,118,2023-07-16 11:00:00,1,1314.22
4717,7460,140,2023-07-16 12:00:00,2,831.94
4718,7364,119,2023-07-16 13:00:00,3,4564.53
4719,1803,136,2023-07-16 14:00:00,3,1312.08
4720,8207,128,2023-07-16 15:00:00,1,1381.63
4721,4696,123,2023-07-16 16:00:00,1,1945.36
4722,5641,110,2023-07-16 17:00:00,4,7873.84
4723,8366,125,2023-07-16 18:00:00,4,3805.28
4724,3412,131,2023-07-16 19:00:00,1,1679.93
4725,596,110,2023-07-16 20:00:00,4,7873.84
4726,9115,147,2023-07-16 21:00:00,4,2575.08
4727,435,146,2023-07-16 22:00:00,4,6925.6
4728,5237,135,2023-07-16 23:00:00,1,971.76
4729,1165,128,2023-07-17 00:00:00,4,5526.52
4730,4182,123,2023-07-17 01:00:00,2,3890.72
4731,4035,139,2023-07-17 02:00:00,3,480.51
4732,5928,138,2023-07-17 03:00:00,1,1448.48
4733,4543,113,2023-07-17 04:00:00,1,236.28
4734,6410,116,2023-07-17 05:00:00,2,1556.56
4735,6527,103,2023-07-17 06:00:00,2,2457.76
4736,1459,119,2023-07-17 07:00:00,4,6086.04
4737,1409,126,2023-07-17 08:00:00,4,2954.4
4738,5225,141,2023-07-17 09:00:00,1,981.08
4739,174,107,2023-07-17 10:00:00,2,3402.24
4740,1009,126,2023-07-17 11:00:00,4,2954.4
4741,4334,118,2023-07-17 12:00:00,3,3942.66
4742,816,116,2023-07-17 13:00:00,3,2334.84
4743,8112,108,2023-07-17 14:00:00,1,327.64
4744,2530,134,2023-07-17 15:00:00,1,1115.61
4745,9094,103,2023-07-17 16:00:00,3,3686.6400000000003
4746,972,107,2023-07-17 17:00:00,3,5103.36
4747,9513,127,2023-07-17 18:00:00,2,2383.8
4748,1772,147,2023-07-17 19:00:00,3,1931.31
4749,2406,138,2023-07-17 20:00:00,4,5793.92
4750,1290,118,2023-07-17 21:00:00,2,2628.44
4751,5950,109,2023-07-17 22:00:00,4,2689.32
4752,1501,108,2023-07-17 23:00:00,4,1310.56
4753,348,137,2023-07-18 00:00:00,3,4164.299999999999
4754,9246,135,2023-07-18 01:00:00,2,1943.52
4755,4065,108,2023-07-18 02:00:00,1,327.64
4756,8944,149,2023-07-18 03:00:00,3,4249.17
4757,9298,116,2023-07-18 04:00:00,3,2334.84
4758,6286,118,2023-07-18 05:00:00,2,2628.44
4759,6522,111,2023-07-18 06:00:00,3,1429.68
4760,1904,150,2023-07-18 07:00:00,3,3417.12
4761,3981,124,2023-07-18 08:00:00,1,1761.34
4762,7352,139,2023-07-18 09:00:00,2,320.34
4763,1087,136,2023-07-18 10:00:00,2,874.72
4764,542,144,2023-07-18 11:00:00,4,3366.12
4765,8557,136,2023-07-18 12:00:00,3,1312.08
4766,537,112,2023-07-18 13:00:00,4,4257.32
4767,7543,109,2023-07-18 14:00:00,1,672.33
4768,7020,101,2023-07-18 15:00:00,1,519.76
4769,1489,101,2023-07-18 16:00:00,4,2079.04
4770,2909,105,2023-07-18 17:00:00,4,5562.56
4771,2428,120,2023-07-18 18:00:00,1,308.64
4772,2703,123,2023-07-18 19:00:00,3,5836.08
4773,4688,112,2023-07-18 20:00:00,3,3192.99
4774,1553,107,2023-07-18 21:00:00,2,3402.24
4775,9974,141,2023-07-18 22:00:00,4,3924.32
4776,5182,127,2023-07-18 23:00:00,1,1191.9
4777,7794,130,2023-07-19 00:00:00,4,5994.68
4778,1497,140,2023-07-19 01:00:00,3,1247.91
4779,7809,104,2023-07-19 02:00:00,4,3305.84
4780,2651,122,2023-07-19 03:00:00,2,2319.36
4781,4335,134,2023-07-19 04:00:00,4,4462.44
4782,1798,102,2023-07-19 05:00:00,4,2914.92
4783,4192,150,2023-07-19 06:00:00,1,1139.04
4784,198,118,2023-07-19 07:00:00,1,1314.22
4785,176,142,2023-07-19 08:00:00,1,1180.53
4786,6807,110,2023-07-19 09:00:00,1,1968.46
4787,5138,137,2023-07-19 10:00:00,4,5552.4
4788,634,126,2023-07-19 11:00:00,1,738.6
4789,3293,119,2023-07-19 12:00:00,1,1521.51
4790,1585,142,2023-07-19 13:00:00,4,4722.12
4791,3436,129,2023-07-19 14:00:00,2,1231.76
4792,6450,140,2023-07-19 15:00:00,4,1663.88
4793,5336,103,2023-07-19 16:00:00,2,2457.76
4794,7840,145,2023-07-19 17:00:00,3,3248.07
4795,3423,148,2023-07-19 18:00:00,1,1419.4
4796,4333,119,2023-07-19 19:00:00,2,3043.02
4797,4601,116,2023-07-19 20:00:00,1,778.28
4798,1287,144,2023-07-19 21:00:00,3,2524.59
4799,1161,141,2023-07-19 22:00:00,4,3924.32
4800,8314,103,2023-07-19 23:00:00,3,3686.6400000000003
4801,1017,150,2023-07-20 00:00:00,4,4556.16
4802,5846,116,2023-07-20 01:00:00,3,2334.84
4803,4002,109,2023-07-20 02:00:00,3,2016.9900000000002
4804,4776,140,2023-07-20 03:00:00,3,1247.91
4805,1137,106,2023-07-20 04:00:00,2,538.62
4806,1548,119,2023-07-20 05:00:00,3,4564.53
4807,5245,136,2023-07-20 06:00:00,4,1749.44
4808,2200,137,2023-07-20 07:00:00,3,4164.299999999999
4809,8340,120,2023-07-20 08:00:00,1,308.64
4810,1742,122,2023-07-20 09:00:00,4,4638.72
4811,4771,111,2023-07-20 10:00:00,1,476.56
4812,3524,148,2023-07-20 11:00:00,2,2838.8
4813,479,143,2023-07-20 12:00:00,3,3376.83
4814,4339,103,2023-07-20 13:00:00,1,1228.88
4815,6758,142,2023-07-20 14:00:00,1,1180.53
4816,676,130,2023-07-20 15:00:00,3,4496.01
4817,3644,111,2023-07-20 16:00:00,1,476.56
4818,6297,127,2023-07-20 17:00:00,4,4767.6
4819,7822,105,2023-07-20 18:00:00,2,2781.28
4820,2220,105,2023-07-20 19:00:00,3,4171.92
4821,7574,133,2023-07-20 20:00:00,3,4383.03
4822,4339,129,2023-07-20 21:00:00,2,1231.76
4823,9696,126,2023-07-20 22:00:00,3,2215.8
4824,5564,149,2023-07-20 23:00:00,4,5665.56
4825,8602,123,2023-07-21 00:00:00,3,5836.08
4826,3342,118,2023-07-21 01:00:00,2,2628.44
4827,8687,133,2023-07-21 02:00:00,3,4383.03
4828,7661,143,2023-07-21 03:00:00,1,1125.61
4829,4334,145,2023-07-21 04:00:00,3,3248.07
4830,7490,147,2023-07-21 05:00:00,1,643.77
4831,8931,132,2023-07-21 06:00:00,3,1195.8600000000001
4832,2808,115,2023-07-21 07:00:00,1,751.75
4833,208,142,2023-07-21 08:00:00,1,1180.53
4834,2268,145,2023-07-21 09:00:00,3,3248.07
4835,8045,134,2023-07-21 10:00:00,2,2231.22
4836,3461,109,2023-07-21 11:00:00,2,1344.66
4837,6364,101,2023-07-21 12:00:00,4,2079.04
4838,7542,148,2023-07-21 13:00:00,1,1419.4
4839,2238,149,2023-07-21 14:00:00,4,5665.56
4840,577,111,2023-07-21 15:00:00,4,1906.24
4841,6050,144,2023-07-21 16:00:00,2,1683.06
4842,6790,129,2023-07-21 17:00:00,1,615.88
4843,6602,102,2023-07-21 18:00:00,2,1457.46
4844,6770,132,2023-07-21 19:00:00,3,1195.8600000000001
4845,1173,124,2023-07-21 20:00:00,3,5284.0199999999995
4846,8470,136,2023-07-21 21:00:00,3,1312.08
4847,6802,142,2023-07-21 22:00:00,1,1180.53
4848,3509,113,2023-07-21 23:00:00,1,236.28
4849,808,106,2023-07-22 00:00:00,3,807.9300000000001
4850,8933,109,2023-07-22 01:00:00,2,1344.66
4851,1299,144,2023-07-22 02:00:00,3,2524.59
4852,4786,108,2023-07-22 03:00:00,2,655.28
4853,6407,135,2023-07-22 04:00:00,4,3887.04
4854,7864,144,2023-07-22 05:00:00,4,3366.12
4855,7452,140,2023-07-22 06:00:00,4,1663.88
4856,8191,128,2023-07-22 07:00:00,1,1381.63
4857,2592,133,2023-07-22 08:00:00,2,2922.02
4858,5652,143,2023-07-22 09:00:00,2,2251.22
4859,7212,130,2023-07-22 10:00:00,3,4496.01
4860,5848,112,2023-07-22 11:00:00,1,1064.33
4861,6416,141,2023-07-22 12:00:00,1,981.08
4862,1452,112,2023-07-22 13:00:00,3,3192.99
4863,3727,128,2023-07-22 14:00:00,2,2763.26
4864,658,104,2023-07-22 15:00:00,1,826.46
4865,7032,138,2023-07-22 16:00:00,4,5793.92
4866,5349,114,2023-07-22 17:00:00,4,5662.08
4867,7317,147,2023-07-22 18:00:00,2,1287.54
4868,5568,118,2023-07-22 19:00:00,3,3942.66
4869,4097,118,2023-07-22 20:00:00,4,5256.88
4870,4967,104,2023-07-22 21:00:00,3,2479.38
4871,574,140,2023-07-22 22:00:00,3,1247.91
4872,8485,112,2023-07-22 23:00:00,3,3192.99
4873,4246,145,2023-07-23 00:00:00,2,2165.38
4874,7453,121,2023-07-23 01:00:00,4,6931.36
4875,2889,133,2023-07-23 02:00:00,1,1461.01
4876,2253,132,2023-07-23 03:00:00,4,1594.48
4877,2587,115,2023-07-23 04:00:00,3,2255.25
4878,2318,144,2023-07-23 05:00:00,3,2524.59
4879,7054,149,2023-07-23 06:00:00,4,5665.56
4880,4106,128,2023-07-23 07:00:00,3,4144.89
4881,2882,115,2023-07-23 08:00:00,1,751.75
4882,8093,130,2023-07-23 09:00:00,1,1498.67
4883,6307,144,2023-07-23 10:00:00,4,3366.12
4884,6495,147,2023-07-23 11:00:00,3,1931.31
4885,3115,101,2023-07-23 12:00:00,4,2079.04
4886,9742,149,2023-07-23 13:00:00,2,2832.78
4887,9920,144,2023-07-23 14:00:00,2,1683.06
4888,1754,111,2023-07-23 15:00:00,4,1906.24
4889,7733,110,2023-07-23 16:00:00,3,5905.38
4890,4898,103,2023-07-23 17:00:00,2,2457.76
4891,8402,147,2023-07-23 18:00:00,1,643.77
4892,3194,137,2023-07-23 19:00:00,3,4164.299999999999
4893,2033,122,2023-07-23 20:00:00,4,4638.72
4894,1911,105,2023-07-23 21:00:00,2,2781.28
4895,6220,125,2023-07-23 22:00:00,1,951.32
4896,8036,136,2023-07-23 23:00:00,3,1312.08
4897,1434,121,2023-07-24 00:00:00,1,1732.84
4898,763,127,2023-07-24 01:00:00,2,2383.8
4899,1596,128,2023-07-24 02:00:00,4,5526.52
4900,1401,126,2023-07-24 03:00:00,1,738.6
4901,71,110,2023-07-24 04:00:00,4,7873.84
4902,9494,137,2023-07-24 05:00:00,1,1388.1
4903,793,105,2023-07-24 06:00:00,3,4171.92
4904,3616,132,2023-07-24 07:00:00,2,797.24
4905,604,129,2023-07-24 08:00:00,4,2463.52
4906,4477,125,2023-07-24 09:00:00,2,1902.64
4907,8183,123,2023-07-24 10:00:00,4,7781.44
4908,2433,139,2023-07-24 11:00:00,1,160.17
4909,7764,122,2023-07-24 12:00:00,2,2319.36
4910,6383,135,2023-07-24 13:00:00,2,1943.52
4911,6035,132,2023-07-24 14:00:00,2,797.24
4912,6488,126,2023-07-24 15:00:00,2,1477.2
4913,2567,122,2023-07-24 16:00:00,3,3479.04
4914,9069,138,2023-07-24 17:00:00,2,2896.96
4915,5070,141,2023-07-24 18:00:00,4,3924.32
4916,4666,143,2023-07-24 19:00:00,4,4502.44
4917,6627,126,2023-07-24 20:00:00,2,1477.2
4918,9114,147,2023-07-24 21:00:00,1,643.77
4919,5846,103,2023-07-24 22:00:00,3,3686.6400000000003
4920,6333,103,2023-07-24 23:00:00,1,1228.88
4921,3330,114,2023-07-25 00:00:00,4,5662.08
4922,5270,114,2023-07-25 01:00:00,1,1415.52
4923,9698,118,2023-07-25 02:00:00,4,5256.88
4924,8937,142,2023-07-25 03:00:00,2,2361.06
4925,876,118,2023-07-25 04:00:00,4,5256.88
4926,2030,105,2023-07-25 05:00:00,4,5562.56
4927,9042,150,2023-07-25 06:00:00,3,3417.12
4928,1515,135,2023-07-25 07:00:00,2,1943.52
4929,87,118,2023-07-25 08:00:00,4,5256.88
4930,6926,125,2023-07-25 09:00:00,3,2853.96
4931,6930,121,2023-07-25 10:00:00,3,5198.5199999999995
4932,7210,124,2023-07-25 11:00:00,2,3522.68
4933,2277,125,2023-07-25 12:00:00,3,2853.96
4934,5442,108,2023-07-25 13:00:00,4,1310.56
4935,4492,108,2023-07-25 14:00:00,3,982.92
4936,2920,129,2023-07-25 15:00:00,4,2463.52
4937,3634,107,2023-07-25 16:00:00,1,1701.12
4938,862,111,2023-07-25 17:00:00,1,476.56
4939,7303,142,2023-07-25 18:00:00,3,3541.59
4940,9325,109,2023-07-25 19:00:00,4,2689.32
4941,177,119,2023-07-25 20:00:00,1,1521.51
4942,470,106,2023-07-25 21:00:00,2,538.62
4943,1712,108,2023-07-25 22:00:00,4,1310.56
4944,484,143,2023-07-25 23:00:00,2,2251.22
4945,7571,148,2023-07-26 00:00:00,1,1419.4
4946,8999,106,2023-07-26 01:00:00,3,807.9300000000001
4947,341,123,2023-07-26 02:00:00,2,3890.72
4948,9274,135,2023-07-26 03:00:00,3,2915.2799999999997
4949,459,137,2023-07-26 04:00:00,4,5552.4
4950,9534,147,2023-07-26 05:00:00,4,2575.08
4951,4650,141,2023-07-26 06:00:00,4,3924.32
4952,8398,118,2023-07-26 07:00:00,3,3942.66
4953,9289,124,2023-07-26 08:00:00,1,1761.34
4954,9547,148,2023-07-26 09:00:00,3,4258.200000000001
4955,7197,113,2023-07-26 10:00:00,2,472.56
4956,4717,113,2023-07-26 11:00:00,3,708.84
4957,5945,130,2023-07-26 12:00:00,3,4496.01
4958,7685,114,2023-07-26 13:00:00,1,1415.52
4959,7431,111,2023-07-26 14:00:00,3,1429.68
4960,6141,145,2023-07-26 15:00:00,4,4330.76
4961,8060,130,2023-07-26 16:00:00,3,4496.01
4962,4634,143,2023-07-26 17:00:00,1,1125.61
4963,224,131,2023-07-26 18:00:00,1,1679.93
4964,4565,120,2023-07-26 19:00:00,4,1234.56
4965,8513,135,2023-07-26 20:00:00,4,3887.04
4966,6629,144,2023-07-26 21:00:00,3,2524.59
4967,7133,124,2023-07-26 22:00:00,3,5284.0199999999995
4968,7888,105,2023-07-26 23:00:00,2,2781.28
4969,4713,128,2023-07-27 00:00:00,3,4144.89
4970,2855,141,2023-07-27 01:00:00,2,1962.16
4971,2369,117,2023-07-27 02:00:00,4,4642.28
4972,7158,126,2023-07-27 03:00:00,3,2215.8
4973,5993,101,2023-07-27 04:00:00,3,1559.28
4974,4330,129,2023-07-27 05:00:00,4,2463.52
4975,1791,143,2023-07-27 06:00:00,4,4502.44
4976,2729,109,2023-07-27 07:00:00,2,1344.66
4977,2399,138,2023-07-27 08:00:00,3,4345.4400000000005
4978,8496,107,2023-07-27 09:00:00,3,5103.36
4979,1890,133,2023-07-27 10:00:00,2,2922.02
4980,9667,143,2023-07-27 11:00:00,2,2251.22
4981,854,144,2023-07-27 12:00:00,3,2524.59
4982,302,128,2023-07-27 13:00:00,1,1381.63
4983,7628,118,2023-07-27 14:00:00,2,2628.44
4984,2208,116,2023-07-27 15:00:00,2,1556.56
4985,9502,147,2023-07-27 16:00:00,2,1287.54
4986,5936,132,2023-07-27 17:00:00,3,1195.8600000000001
4987,1531,141,2023-07-27 18:00:00,2,1962.16
4988,8532,109,2023-07-27 19:00:00,1,672.33
4989,5692,124,2023-07-27 20:00:00,1,1761.34
4990,2672,117,2023-07-27 21:00:00,4,4642.28
4991,305,145,2023-07-27 22:00:00,2,2165.38
4992,250,150,2023-07-27 23:00:00,2,2278.08
4993,6370,130,2023-07-28 00:00:00,4,5994.68
4994,4583,141,2023-07-28 01:00:00,2,1962.16
4995,2358,118,2023-07-28 02:00:00,3,3942.66
4996,2444,111,2023-07-28 03:00:00,3,1429.68
4997,9548,145,2023-07-28 04:00:00,2,2165.38
4998,5739,103,2023-07-28 05:00:00,4,4915.52
4999,3632,126,2023-07-28 06:00:00,3,2215.8
5000,3914,142,2023-07-28 07:00:00,4,4722.12
5001,2234,141,2023-07-28 08:00:00,3,2943.2400000000002
5002,5034,105,2023-07-28 09:00:00,1,1390.64
5003,6353,129,2023-07-28 10:00:00,1,615.88
5004,7426,106,2023-07-28 11:00:00,3,807.9300000000001
5005,9690,143,2023-07-28 12:00:00,2,2251.22
5006,498,143,2023-07-28 13:00:00,2,2251.22
5007,5718,130,2023-07-28 14:00:00,3,4496.01
5008,6080,137,2023-07-28 15:00:00,3,4164.299999999999
5009,5807,117,2023-07-28 16:00:00,3,3481.71
5010,2089,144,2023-07-28 17:00:00,4,3366.12
5011,32,132,2023-07-28 18:00:00,1,398.62
5012,2226,119,2023-07-28 19:00:00,2,3043.02
5013,8984,115,2023-07-28 20:00:00,2,1503.5
5014,6037,122,2023-07-28 21:00:00,3,3479.04
5015,3632,139,2023-07-28 22:00:00,4,640.68
5016,6770,128,2023-07-28 23:00:00,3,4144.89
5017,4297,137,2023-07-29 00:00:00,3,4164.299999999999
5018,6511,144,2023-07-29 01:00:00,4,3366.12
5019,556,114,2023-07-29 02:00:00,1,1415.52
5020,5823,123,2023-07-29 03:00:00,3,5836.08
5021,7460,140,2023-07-29 04:00:00,2,831.94
5022,4370,145,2023-07-29 05:00:00,1,1082.69
5023,7692,103,2023-07-29 06:00:00,2,2457.76
5024,5652,140,2023-07-29 07:00:00,1,415.97
5025,3174,132,2023-07-29 08:00:00,1,398.62
5026,1307,117,2023-07-29 09:00:00,1,1160.57
5027,9854,126,2023-07-29 10:00:00,1,738.6
5028,2534,106,2023-07-29 11:00:00,3,807.9300000000001
5029,9483,131,2023-07-29 12:00:00,3,5039.79
5030,8340,104,2023-07-29 13:00:00,4,3305.84
5031,6096,111,2023-07-29 14:00:00,3,1429.68
5032,8831,103,2023-07-29 15:00:00,3,3686.6400000000003
5033,4671,115,2023-07-29 16:00:00,3,2255.25
5034,8180,102,2023-07-29 17:00:00,4,2914.92
5035,6386,102,2023-07-29 18:00:00,1,728.73
5036,8013,122,2023-07-29 19:00:00,2,2319.36
5037,969,124,2023-07-29 20:00:00,3,5284.0199999999995
5038,3646,133,2023-07-29 21:00:00,2,2922.02
5039,1414,141,2023-07-29 22:00:00,3,2943.2400000000002
5040,7394,125,2023-07-29 23:00:00,3,2853.96
5041,4510,123,2023-07-30 00:00:00,2,3890.72
5042,1232,138,2023-07-30 01:00:00,2,2896.96
5043,5017,106,2023-07-30 02:00:00,3,807.9300000000001
5044,6157,132,2023-07-30 03:00:00,4,1594.48
5045,3680,126,2023-07-30 04:00:00,4,2954.4
5046,685,142,2023-07-30 05:00:00,3,3541.59
5047,1948,106,2023-07-30 06:00:00,4,1077.24
5048,238,135,2023-07-30 07:00:00,1,971.76
5049,2536,122,2023-07-30 08:00:00,3,3479.04
5050,435,142,2023-07-30 09:00:00,1,1180.53
5051,5002,115,2023-07-30 10:00:00,1,751.75
5052,2322,103,2023-07-30 11:00:00,4,4915.52
5053,1064,110,2023-07-30 12:00:00,2,3936.92
5054,5314,105,2023-07-30 13:00:00,4,5562.56
5055,8161,123,2023-07-30 14:00:00,2,3890.72
5056,458,102,2023-07-30 15:00:00,4,2914.92
5057,3414,120,2023-07-30 16:00:00,1,308.64
5058,4185,147,2023-07-30 17:00:00,3,1931.31
5059,1272,124,2023-07-30 18:00:00,4,7045.36
5060,6701,102,2023-07-30 19:00:00,3,2186.19
5061,8559,149,2023-07-30 20:00:00,4,5665.56
5062,5217,129,2023-07-30 21:00:00,1,615.88
5063,915,140,2023-07-30 22:00:00,4,1663.88
5064,4918,102,2023-07-30 23:00:00,4,2914.92
5065,3629,144,2023-07-31 00:00:00,2,1683.06
5066,7526,107,2023-07-31 01:00:00,1,1701.12
5067,5914,108,2023-07-31 02:00:00,3,982.92
5068,6720,150,2023-07-31 03:00:00,4,4556.16
5069,5908,108,2023-07-31 04:00:00,4,1310.56
5070,6390,142,2023-07-31 05:00:00,3,3541.59
5071,162,117,2023-07-31 06:00:00,3,3481.71
5072,5496,141,2023-07-31 07:00:00,1,981.08
5073,9815,108,2023-07-31 08:00:00,4,1310.56
5074,7482,127,2023-07-31 09:00:00,4,4767.6
5075,3762,125,2023-07-31 10:00:00,4,3805.28
5076,1373,137,2023-07-31 11:00:00,2,2776.2
5077,7168,145,2023-07-31 12:00:00,3,3248.07
5078,7645,136,2023-07-31 13:00:00,3,1312.08
5079,5651,125,2023-07-31 14:00:00,3,2853.96
5080,9393,106,2023-07-31 15:00:00,2,538.62
5081,6759,113,2023-07-31 16:00:00,4,945.12
5082,5644,137,2023-07-31 17:00:00,2,2776.2
5083,9690,114,2023-07-31 18:00:00,4,5662.08
5084,7818,132,2023-07-31 19:00:00,2,797.24
5085,3509,121,2023-07-31 20:00:00,4,6931.36
5086,5312,142,2023-07-31 21:00:00,3,3541.59
5087,4588,135,2023-07-31 22:00:00,3,2915.2799999999997
5088,4403,147,2023-07-31 23:00:00,3,1931.31
5089,920,103,2023-08-01 00:00:00,4,4915.52
5090,6953,122,2023-08-01 01:00:00,3,3479.04
5091,7018,142,2023-08-01 02:00:00,3,3541.59
5092,6241,111,2023-08-01 03:00:00,2,953.12
5093,4299,123,2023-08-01 04:00:00,1,1945.36
5094,9946,145,2023-08-01 05:00:00,1,1082.69
5095,7468,111,2023-08-01 06:00:00,2,953.12
5096,5601,129,2023-08-01 07:00:00,3,1847.6399999999999
5097,2850,129,2023-08-01 08:00:00,4,2463.52
5098,7750,121,2023-08-01 09:00:00,3,5198.5199999999995
5099,4582,112,2023-08-01 10:00:00,3,3192.99
5100,1473,150,2023-08-01 11:00:00,1,1139.04
5101,343,101,2023-08-01 12:00:00,1,519.76
5102,1710,131,2023-08-01 13:00:00,2,3359.86
5103,4477,150,2023-08-01 14:00:00,3,3417.12
5104,1984,114,2023-08-01 15:00:00,1,1415.52
5105,1720,138,2023-08-01 16:00:00,2,2896.96
5106,5869,143,2023-08-01 17:00:00,3,3376.83
5107,6057,132,2023-08-01 18:00:00,2,797.24
5108,3507,132,2023-08-01 19:00:00,3,1195.8600000000001
5109,997,134,2023-08-01 20:00:00,4,4462.44
5110,723,137,2023-08-01 21:00:00,2,2776.2
5111,8361,127,2023-08-01 22:00:00,4,4767.6
5112,3483,101,2023-08-01 23:00:00,3,1559.28
5113,8526,148,2023-08-02 00:00:00,1,1419.4
5114,9480,127,2023-08-02 01:00:00,1,1191.9
5115,7300,148,2023-08-02 02:00:00,2,2838.8
5116,7866,150,2023-08-02 03:00:00,4,4556.16
5117,6982,146,2023-08-02 04:00:00,3,5194.200000000001
5118,8172,136,2023-08-02 05:00:00,1,437.36
5119,163,110,2023-08-02 06:00:00,3,5905.38
5120,5909,109,2023-08-02 07:00:00,4,2689.32
5121,3223,118,2023-08-02 08:00:00,4,5256.88
5122,3215,133,2023-08-02 09:00:00,3,4383.03
5123,6966,141,2023-08-02 10:00:00,2,1962.16
5124,488,136,2023-08-02 11:00:00,3,1312.08
5125,855,141,2023-08-02 12:00:00,2,1962.16
5126,2718,130,2023-08-02 13:00:00,4,5994.68
5127,2439,119,2023-08-02 14:00:00,1,1521.51
5128,5068,147,2023-08-02 15:00:00,4,2575.08
5129,5052,135,2023-08-02 16:00:00,4,3887.04
5130,7916,111,2023-08-02 17:00:00,4,1906.24
5131,2346,113,2023-08-02 18:00:00,4,945.12
5132,3758,115,2023-08-02 19:00:00,3,2255.25
5133,2235,103,2023-08-02 20:00:00,4,4915.52
5134,3381,142,2023-08-02 21:00:00,4,4722.12
5135,6262,128,2023-08-02 22:00:00,2,2763.26
5136,5175,145,2023-08-02 23:00:00,1,1082.69
5137,3186,125,2023-08-03 00:00:00,2,1902.64
5138,4191,150,2023-08-03 01:00:00,2,2278.08
5139,4124,137,2023-08-03 02:00:00,1,1388.1
5140,2192,106,2023-08-03 03:00:00,2,538.62
5141,7113,142,2023-08-03 04:00:00,2,2361.06
5142,6295,120,2023-08-03 05:00:00,1,308.64
